name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,clusters,centroid
Kepler-1936 b,2842.0,13.393,Neptune-like,2021,10.2,Earth,0.282,Jupiter,0.5548,0.34661192,0.0,Transit,0,[2568.35918367]
Kepler-610 c,2759.0,14.816,Neptune-like,2016,10.9,Earth,0.294,Jupiter,0.5594,0.41587952,0.0,Transit,0,[2568.35918367]
Kepler-201 c,2076.0,12.991,Neptune-like,2014,8.5,Earth,0.254,Jupiter,0.573,0.41587952,0.0,Transit,0,[2568.35918367]
BD+15 2375 b,2505.0,10.41,Gas Giant,2016,1.061,Jupiter,1.23,Jupiter,0.576,0.41943872,0.0,Radial Velocity,0,[2568.35918367]
Kepler-1090 b,2801.0,15.31,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.6364,0.54401094,0.0,Transit,0,[2568.35918367]
Kepler-103 c,1614.0,11.883,Neptune-like,2014,36.1,Earth,0.459,Jupiter,0.6372,0.49171802,0.02,Transit,0,[2568.35918367]
Kepler-1040 b,1573.0,13.614,Super Earth,2016,4.98,Earth,2.08,Earth,0.6559,0.5505818,0.0,Transit,0,[2568.35918367]
TYC 0434-04538-1 b,2001.0,10.247,Gas Giant,2021,6.1,Jupiter,1.14,Jupiter,0.66,0.5289528,0.08,Radial Velocity,0,[2568.35918367]
TYC 1422-614-1 b,2193.0,10.193,Gas Giant,2014,2.5,Jupiter,1.18,Jupiter,0.69,0.5431896,0.06,Radial Velocity,0,[2568.35918367]
Kepler-47 d,3344.0,15.31,Neptune-like,2019,19.02,Earth,0.628,Jupiter,0.6992,0.5130732,0.02,Transit,0,[2568.35918367]
Kepler-462 c,1946.0,11.632,Neptune-like,2020,6.0,Earth,0.357,Jupiter,0.7584,0.56837785,0.11,Transit,0,[2568.35918367]
Kepler-111 c,2144.0,13.543,Gas Giant,2014,0.132,Jupiter,0.651,Jupiter,0.761,0.61546886,0.0,Transit,0,[2568.35918367]
Kepler-1746 b,3195.0,13.572,Gas Giant,2021,0.186,Jupiter,0.797,Jupiter,0.9453,0.8793977,0.0,Transit,0,[2568.35918367]
Kepler-1533 b,3154.0,13.289,Neptune-like,2016,11.8,Earth,0.309,Jupiter,0.9625,0.84462696,0.0,Transit,0,[2568.35918367]
Kepler-1634 b,2014.0,14.636,Neptune-like,2016,10.3,Earth,0.285,Jupiter,1.0525,1.0264202,0.0,Transit,0,[2568.35918367]
Kepler-849 b,2682.0,12.878,Gas Giant,2016,0.127,Jupiter,0.637,Jupiter,1.1088,1.0803559,0.0,Transit,0,[2568.35918367]
BD+03 2562 b,3492.0,9.577,Gas Giant,2017,6.4,Jupiter,1.13,Jupiter,1.3,1.3193703,0.2,Radial Velocity,0,[2568.35918367]
HD 1690 b,2455.0,9.19,Gas Giant,2010,8.79,Jupiter,1.12,Jupiter,1.36,1.5,0.64,Radial Velocity,0,[2568.35918367]
BD+48 740 b,2174.0,8.69,Gas Giant,2018,1.7,Jupiter,1.2,Jupiter,1.7,2.0,0.76,Radial Velocity,0,[2568.35918367]
HD 240237 b,3045.0,8.19,Gas Giant,2011,15.89,Jupiter,1.09,Jupiter,1.92,2.0,0.4,Radial Velocity,0,[2568.35918367]
CoRoT-20 c,2753.0,14.63,Gas Giant,2018,17.0,Jupiter,1.09,Jupiter,2.9,4.6,0.6,Radial Velocity,0,[2568.35918367]
NSVS 14256825 b,2678.0,13.296,Gas Giant,2019,14.15,Jupiter,1.1,Jupiter,3.12,8.8,0.12,Eclipse Timing Variations,0,[2568.35918367]
KOI-55 b,4016.0,15.154,Terrestrial,2011,0.44,Earth,0.759,Earth,0.006,0.0005475702,0.0,Orbital Brightness Modulation,1,[5102.68080808]
KOI-55 b,4016.0,15.154,Terrestrial,2011,0.44,Earth,0.759,Earth,0.006,0.0005475702,0.0,Orbital Brightness Modulation,1,[5102.68080808]
KOI-55 c,4016.0,15.154,Terrestrial,2011,0.655,Earth,0.867,Earth,0.0076,0.00082135526,0.0,Orbital Brightness Modulation,1,[5102.68080808]
Kepler-1368 b,5336.0,15.914,Super Earth,2016,3.36,Earth,1.65,Earth,0.0153,0.0019164955,0.0,Transit,1,[5102.68080808]
Kepler-1322 b,4405.0,15.876,Super Earth,2016,3.22,Earth,1.61,Earth,0.0183,0.0027378509,0.0,Transit,1,[5102.68080808]
Kepler-929 b,4277.0,14.738,Super Earth,2016,1.41,Earth,1.11,Earth,0.0192,0.0024640656,0.0,Transit,1,[5102.68080808]
Kepler-1427 b,3980.0,15.601,Super Earth,2016,1.37,Earth,1.1,Earth,0.0197,0.0027378509,0.0,Transit,1,[5102.68080808]
Kepler-1589 b,4936.0,15.074,Super Earth,2016,1.32,Earth,1.09,Earth,0.0205,0.0027378509,0.0,Transit,1,[5102.68080808]
Kepler-1372 b,4251.0,15.667,Super Earth,2016,2.15,Earth,1.27,Earth,0.024,0.003559206,0.0,Transit,1,[5102.68080808]
Kepler-1373 b,5544.0,14.328,Super Earth,2016,1.65,Earth,1.16,Earth,0.0242,0.003559206,0.0,Transit,1,[5102.68080808]
Kepler-1613 b,4920.0,14.192,Super Earth,2016,4.98,Earth,2.08,Earth,0.0264,0.0041067763,0.0,Transit,1,[5102.68080808]
CoRoT-14 b,5691.0,15.932,Gas Giant,2010,7.6,Jupiter,1.09,Jupiter,0.027,0.0041067763,0.0,Transit,1,[5102.68080808]
Kepler-286 b,4002.0,15.863,Super Earth,2014,2.07,Earth,1.24,Earth,0.027,0.004928131,0.0,Transit,1,[5102.68080808]
Kepler-1399 b,4520.0,15.572,Super Earth,2016,2.1,Earth,1.25,Earth,0.0276,0.0043805614,0.0,Transit,1,[5102.68080808]
Kepler-1297 b,4696.0,14.867,Terrestrial,2016,0.871,Earth,0.97,Earth,0.0283,0.0046543465,0.0,Transit,1,[5102.68080808]
Kepler-374 b,4128.0,14.701,Super Earth,2014,1.08,Earth,1.03,Earth,0.029,0.005201916,0.0,Transit,1,[5102.68080808]
OGLE-TR-132 b,6565.0,16.536,Gas Giant,2004,1.18,Jupiter,1.2,Jupiter,0.03035,0.0046543465,0.6,Transit,1,[5102.68080808]
Kepler-1016 b,4576.0,15.531,Neptune-like,2016,5.39,Earth,2.18,Earth,0.0307,0.0054757018,0.0,Transit,1,[5102.68080808]
OGLE2-TR-L9 b,5309.0,14.718,Gas Giant,2008,4.5,Jupiter,1.61,Jupiter,0.0308,0.0068446267,0.0,Transit,1,[5102.68080808]
Kepler-718 b,4248.0,15.399,Gas Giant,2016,131.0,Jupiter,1.477,Jupiter,0.0322,0.0057494864,0.0,Transit,1,[5102.68080808]
Kepler-1402 b,4872.0,14.78,Terrestrial,2016,0.363,Earth,0.76,Earth,0.0322,0.0054757018,0.0,Transit,1,[5102.68080808]
Kepler-1217 b,4396.0,15.343,Super Earth,2016,4.62,Earth,1.99,Earth,0.0326,0.0054757018,0.0,Transit,1,[5102.68080808]
Kepler-912 b,6539.0,15.668,Neptune-like,2016,8.25,Earth,0.25,Jupiter,0.0339,0.0068446267,0.0,Transit,1,[5102.68080808]
Kepler-238 b,5868.0,15.297,Super Earth,2014,3.64,Earth,1.73,Earth,0.034,0.0057494864,0.0,Transit,1,[5102.68080808]
Kepler-611 b,4552.0,14.734,Super Earth,2016,3.36,Earth,1.65,Earth,0.0351,0.006570842,0.0,Transit,1,[5102.68080808]
Kepler-1603 b,8848.0,15.397,Super Earth,2016,2.21,Earth,1.29,Earth,0.0351,0.0062970566,0.0,Transit,1,[5102.68080808]
Kepler-1949 b,8538.0,15.231,Neptune-like,2021,5.56,Earth,2.22,Earth,0.0352,0.006023272,0.0,Transit,1,[5102.68080808]
Kepler-1960 b,4983.0,15.181,Super Earth,2021,2.26,Earth,1.307,Earth,0.0354,0.0062970566,0.0,Transit,1,[5102.68080808]
HATS-70 b,4759.0,12.227,Gas Giant,2019,12.9,Jupiter,1.384,Jupiter,0.03632,0.005201916,0.18,Transit,1,[5102.68080808]
Kepler-1573 b,4747.0,15.304,Super Earth,2016,1.87,Earth,1.2,Earth,0.0364,0.007118412,0.0,Transit,1,[5102.68080808]
Kepler-1575 b,4067.0,15.53,Super Earth,2016,2.27,Earth,1.31,Earth,0.0366,0.007118412,0.0,Transit,1,[5102.68080808]
Kepler-664 b,3947.0,15.663,Neptune-like,2016,7.56,Earth,0.237,Jupiter,0.0374,0.0068446267,0.0,Transit,1,[5102.68080808]
Kepler-917 b,11288.0,15.896,Super Earth,2016,4.31,Earth,1.91,Earth,0.0378,0.008213553,0.0,Transit,1,[5102.68080808]
Kepler-228 b,5365.0,15.902,Super Earth,2014,2.96,Earth,1.53,Earth,0.038,0.007118412,0.0,Transit,1,[5102.68080808]
Kepler-1078 b,8095.0,15.703,Super Earth,2016,4.27,Earth,1.9,Earth,0.0388,0.008213553,0.0,Transit,1,[5102.68080808]
Kepler-1250 b,6938.0,15.693,Super Earth,2016,4.35,Earth,1.92,Earth,0.0393,0.007118412,0.0,Transit,1,[5102.68080808]
Kepler-1859 b,4343.0,15.178,Super Earth,2021,3.13,Earth,1.583,Earth,0.0394,0.0073921974,0.0,Transit,1,[5102.68080808]
Kepler-730 c,6312.0,15.782,Super Earth,2018,3.09,Earth,1.569,Earth,0.03997,0.007939767,0.0,Transit,1,[5102.68080808]
Kepler-1592 b,5348.0,14.94,Super Earth,2016,2.99,Earth,1.54,Earth,0.04,0.008487337,0.0,Transit,1,[5102.68080808]
Kepler-234 b,5653.0,15.747,Neptune-like,2014,13.2,Earth,0.33,Jupiter,0.04,0.0073921974,0.0,Transit,1,[5102.68080808]
CoRoT-21 b,4563.0,16.058,Gas Giant,2012,2.26,Jupiter,1.3,Jupiter,0.0417,0.0073921974,0.0,Transit,1,[5102.68080808]
Kepler-374 c,4128.0,14.701,Super Earth,2014,1.37,Earth,1.1,Earth,0.042,0.009034907,0.0,Transit,1,[5102.68080808]
Kepler-286 c,4002.0,15.863,Super Earth,2014,2.45,Earth,1.37,Earth,0.042,0.009582478,0.0,Transit,1,[5102.68080808]
Kepler-1900 b,5025.0,15.502,Super Earth,2021,3.27,Earth,1.623,Earth,0.042,0.008213553,0.0,Transit,1,[5102.68080808]
Kepler-708 b,4548.0,15.61,Neptune-like,2016,8.91,Earth,0.261,Jupiter,0.0426,0.008761123,0.0,Transit,1,[5102.68080808]
Kepler-1597 b,3983.0,14.257,Super Earth,2016,1.2,Earth,1.06,Earth,0.0427,0.007939767,0.0,Transit,1,[5102.68080808]
Kepler-729 b,6267.0,15.567,Neptune-like,2016,12.5,Earth,0.319,Jupiter,0.0432,0.008761123,0.0,Transit,1,[5102.68080808]
OGLE-TR-10 b,4387.0,16.006,Gas Giant,2004,0.62,Jupiter,1.25,Jupiter,0.0434,0.008487337,0.82,Transit,1,[5102.68080808]
Kepler-493 b,5695.0,15.268,Gas Giant,2016,118.0,Jupiter,1.35,Jupiter,0.0439,0.008213553,0.0,Transit,1,[5102.68080808]
Kepler-1292 b,4872.0,16.337,Super Earth,2016,3.97,Earth,1.82,Earth,0.0443,0.009034907,0.0,Transit,1,[5102.68080808]
Kepler-44 b,3875.0,14.803,Gas Giant,2011,1.0,Jupiter,1.09,Jupiter,0.0446,0.008761123,0.066,Transit,1,[5102.68080808]
Kepler-1343 b,5730.0,15.617,Super Earth,2016,4.38,Earth,1.93,Earth,0.0449,0.009308693,0.0,Transit,1,[5102.68080808]
Kepler-366 b,6055.0,14.952,Super Earth,2014,2.73,Earth,1.46,Earth,0.045,0.009034907,0.0,Transit,1,[5102.68080808]
Kepler-612 b,4715.0,15.191,Neptune-like,2016,8.45,Earth,0.253,Jupiter,0.0452,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-497 b,4214.0,14.95,Neptune-like,2016,30.4,Earth,0.539,Jupiter,0.0457,0.009856262,0.0,Transit,1,[5102.68080808]
Kepler-688 b,4429.0,15.805,Gas Giant,2016,0.216,Jupiter,0.871,Jupiter,0.046,0.010677618,0.0,Transit,1,[5102.68080808]
Kepler-618 b,3986.0,15.087,Neptune-like,2016,7.27,Earth,0.232,Jupiter,0.046,0.009856262,0.0,Transit,1,[5102.68080808]
CoRoT-17 b,3837.0,16.29,Gas Giant,2011,2.43,Jupiter,1.02,Jupiter,0.0461,0.010403832,0.0,Transit,1,[5102.68080808]
Kepler-740 b,4704.0,16.022,Neptune-like,2016,18.9,Earth,0.408,Jupiter,0.0462,0.009856262,0.0,Transit,1,[5102.68080808]
Kepler-1468 c,6195.0,15.111,Super Earth,2016,1.6,Earth,1.15,Earth,0.0466,0.009582478,0.0,Transit,1,[5102.68080808]
Kepler-644 b,4299.0,14.031,Neptune-like,2016,10.1,Earth,0.281,Jupiter,0.0466,0.008761123,0.0,Transit,1,[5102.68080808]
Kepler-557 b,6841.0,14.723,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.0469,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-680 b,4868.0,15.321,Neptune-like,2016,6.44,Earth,0.216,Jupiter,0.0469,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-680 b,4868.0,15.321,Neptune-like,2016,6.44,Earth,0.216,Jupiter,0.0469,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-291 b,5827.0,16.218,Neptune-like,2014,5.31,Earth,2.16,Earth,0.047,0.009582478,0.0,Transit,1,[5102.68080808]
WTS-1 b,7653.0,16.644,Gas Giant,2012,4.01,Jupiter,1.49,Jupiter,0.047,0.009308693,0.1,Transit,1,[5102.68080808]
Kepler-704 b,4008.0,15.454,Neptune-like,2016,7.32,Earth,0.233,Jupiter,0.047,0.010403832,0.0,Transit,1,[5102.68080808]
Kepler-1614 b,3886.0,16.01,Super Earth,2016,2.83,Earth,1.49,Earth,0.0471,0.010677618,0.0,Transit,1,[5102.68080808]
Kepler-1375 b,4667.0,13.864,Super Earth,2016,3.68,Earth,1.74,Earth,0.0471,0.009034907,0.0,Transit,1,[5102.68080808]
Kepler-697 b,4167.0,15.888,Neptune-like,2016,16.0,Earth,0.368,Jupiter,0.0471,0.010130048,0.0,Transit,1,[5102.68080808]
HATS-66 b,4821.0,14.283,Gas Giant,2018,5.33,Jupiter,1.411,Jupiter,0.04714,0.008487337,0.06,Transit,1,[5102.68080808]
Kepler-1149 b,3972.0,15.146,Super Earth,2016,2.67,Earth,1.44,Earth,0.0473,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-996 b,3968.0,14.717,Super Earth,2016,4.58,Earth,1.98,Earth,0.0474,0.010403832,0.0,Transit,1,[5102.68080808]
Kepler-1844 b,5886.0,15.995,Neptune-like,2021,9.46,Earth,0.271,Jupiter,0.0478,0.010677618,0.0,Transit,1,[5102.68080808]
Kepler-294 b,4427.0,15.948,Super Earth,2014,3.78,Earth,1.77,Earth,0.048,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-1557 b,4502.0,15.383,Super Earth,2016,2.96,Earth,1.53,Earth,0.049,0.010130048,0.0,Transit,1,[5102.68080808]
Kepler-817 b,4842.0,15.967,Gas Giant,2016,0.189,Jupiter,0.806,Jupiter,0.0493,0.0109514035,0.0,Transit,1,[5102.68080808]
Kepler-1691 b,4135.0,14.893,Super Earth,2020,4.02,Earth,1.835,Earth,0.0495,0.010403832,0.0,Transit,1,[5102.68080808]
HATS-40 b,4379.0,13.478,Gas Giant,2018,1.59,Jupiter,1.58,Jupiter,0.04997,0.009034907,0.312,Transit,1,[5102.68080808]
Kepler-823 b,4532.0,15.089,Super Earth,2016,3.09,Earth,1.57,Earth,0.0507,0.011498973,0.0,Transit,1,[5102.68080808]
OGLE-TR-211 b,4943.0,15.364,Gas Giant,2007,1.03,Jupiter,1.36,Jupiter,0.051,0.010130048,0.0,Transit,1,[5102.68080808]
OGLE-TR-182 b,8161.0,16.9195,Gas Giant,2007,1.01,Jupiter,1.13,Jupiter,0.051,0.0109514035,0.0,Transit,1,[5102.68080808]
Kepler-1631 b,4260.0,15.673,Super Earth,2016,2.39,Earth,1.35,Earth,0.0511,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-722 b,4043.0,15.489,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.0514,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-1433 b,4332.0,15.051,Super Earth,2016,3.05,Earth,1.56,Earth,0.0516,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-1216 b,4105.0,15.262,Super Earth,2016,2.51,Earth,1.39,Earth,0.0519,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-228 c,5365.0,15.902,Neptune-like,2014,7.75,Earth,0.241,Jupiter,0.052,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-588 b,3945.0,14.8,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.052,0.011498973,0.0,Transit,1,[5102.68080808]
Kepler-717 b,9151.0,15.756,Neptune-like,2016,6.44,Earth,0.216,Jupiter,0.052,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-1878 b,4874.0,15.587,Neptune-like,2021,8.86,Earth,0.261,Jupiter,0.0521,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-710 b,4724.0,15.071,Super Earth,2016,4.19,Earth,1.88,Earth,0.0524,0.011772759,0.0,Transit,1,[5102.68080808]
Kepler-669 b,6731.0,15.742,Neptune-like,2016,20.8,Earth,0.431,Jupiter,0.0529,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-750 c,4228.0,14.634,Super Earth,2016,3.26,Earth,1.62,Earth,0.0533,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-502 b,5190.0,15.136,Neptune-like,2016,20.4,Earth,0.426,Jupiter,0.0535,0.011772759,0.0,Transit,1,[5102.68080808]
Kepler-696 b,4620.0,15.308,Neptune-like,2016,31.3,Earth,0.548,Jupiter,0.0535,0.011498973,0.0,Transit,1,[5102.68080808]
Kepler-1626 b,4465.0,14.357,Super Earth,2016,4.74,Earth,2.02,Earth,0.0537,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-232 b,4401.0,15.565,Neptune-like,2014,9.69,Earth,0.275,Jupiter,0.054,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-1238 b,5324.0,14.919,Super Earth,2016,4.38,Earth,1.93,Earth,0.0541,0.011225188,0.0,Transit,1,[5102.68080808]
Kepler-666 b,4921.0,15.422,Neptune-like,2016,6.35,Earth,0.214,Jupiter,0.0542,0.0123203285,0.0,Transit,1,[5102.68080808]
Kepler-758 c,4901.0,14.379,Super Earth,2016,3.5,Earth,1.69,Earth,0.0547,0.013141684,0.0,Transit,1,[5102.68080808]
Kepler-1429 b,3960.0,15.053,Super Earth,2016,2.21,Earth,1.29,Earth,0.055,0.0123203285,0.0,Transit,1,[5102.68080808]
Kepler-810 b,4758.0,15.73,Super Earth,2016,4.38,Earth,1.93,Earth,0.055,0.012594113,0.0,Transit,1,[5102.68080808]
Kepler-824 b,3919.0,15.051,Super Earth,2016,4.16,Earth,1.87,Earth,0.055,0.0123203285,0.0,Transit,1,[5102.68080808]
Kepler-881 b,4486.0,15.281,Super Earth,2016,3.82,Earth,1.78,Earth,0.0552,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-719 b,8147.0,16.128,Gas Giant,2016,0.172,Jupiter,0.76,Jupiter,0.0556,0.0136892535,0.0,Transit,1,[5102.68080808]
Kepler-1290 b,5199.0,15.871,Super Earth,2016,2.6,Earth,1.42,Earth,0.0557,0.012867898,0.0,Transit,1,[5102.68080808]
Kepler-168 b,4383.0,14.842,Super Earth,2014,2.73,Earth,1.46,Earth,0.056,0.012046544,0.0,Transit,1,[5102.68080808]
Kepler-374 d,4128.0,14.701,Super Earth,2014,2.27,Earth,1.31,Earth,0.056,0.0136892535,0.0,Transit,1,[5102.68080808]
Kepler-868 b,5197.0,15.872,Super Earth,2016,4.86,Earth,2.05,Earth,0.0575,0.0136892535,0.0,Transit,1,[5102.68080808]
CoRoT-31 b,6543.0,15.479,Gas Giant,2020,0.84,Jupiter,1.46,Jupiter,0.0586,0.012594113,0.02,Transit,1,[5102.68080808]
Kepler-1836 b,4804.0,15.558,Neptune-like,2021,7.05,Earth,0.228,Jupiter,0.0602,0.01451061,0.0,Transit,1,[5102.68080808]
Kepler-269 b,7363.0,15.646,Neptune-like,2014,6.66,Earth,0.22,Jupiter,0.061,0.01451061,0.0,Transit,1,[5102.68080808]
Kepler-286 d,4002.0,15.863,Super Earth,2014,2.33,Earth,1.33,Earth,0.061,0.01615332,0.0,Transit,1,[5102.68080808]
Kepler-1954 b,4481.0,15.875,Super Earth,2021,3.9,Earth,1.802,Earth,0.0625,0.01615332,0.0,Transit,1,[5102.68080808]
Kepler-1239 b,6983.0,15.391,Neptune-like,2016,8.75,Earth,0.259,Jupiter,0.0625,0.014236824,0.0,Transit,1,[5102.68080808]
Kepler-728 b,5758.0,15.585,Neptune-like,2016,11.1,Earth,0.298,Jupiter,0.0625,0.015605749,0.0,Transit,1,[5102.68080808]
Kepler-471 b,4076.0,13.767,Gas Giant,2016,117.0,Jupiter,1.335,Jupiter,0.0626,0.0136892535,0.0,Transit,1,[5102.68080808]
Kepler-1154 b,4763.0,14.953,Neptune-like,2016,6.08,Earth,0.209,Jupiter,0.0631,0.014236824,0.0,Transit,1,[5102.68080808]
Kepler-254 b,4532.0,16.012,Neptune-like,2014,14.3,Earth,0.345,Jupiter,0.064,0.015879534,0.0,Transit,1,[5102.68080808]
Kepler-684 b,5647.0,15.695,Neptune-like,2016,11.2,Earth,0.3,Jupiter,0.064,0.018617386,0.0,Transit,1,[5102.68080808]
Kepler-1403 b,7059.0,15.713,Neptune-like,2016,5.22,Earth,2.14,Earth,0.064,0.014236824,0.0,Transit,1,[5102.68080808]
Kepler-590 b,4638.0,14.554,Neptune-like,2016,15.2,Earth,0.359,Jupiter,0.0647,0.01615332,0.0,Transit,1,[5102.68080808]
Kepler-1431 b,5295.0,15.4,Super Earth,2016,2.76,Earth,1.47,Earth,0.0648,0.01615332,0.0,Transit,1,[5102.68080808]
Kepler-288 b,3895.0,15.283,Super Earth,2014,3.43,Earth,1.67,Earth,0.065,0.01670089,0.0,Transit,1,[5102.68080808]
Kepler-291 c,5827.0,16.218,Super Earth,2014,4.19,Earth,1.88,Earth,0.065,0.015605749,0.0,Transit,1,[5102.68080808]
Kepler-291 c,5827.0,16.218,Super Earth,2014,4.19,Earth,1.88,Earth,0.065,0.015605749,0.0,Transit,1,[5102.68080808]
Kepler-1837 b,4010.0,15.48,Super Earth,2021,4.92,Earth,2.067,Earth,0.065,0.01615332,0.0,Transit,1,[5102.68080808]
Kepler-1322 c,4405.0,15.876,Neptune-like,2021,5.29,Earth,2.155,Earth,0.0652,0.01779603,0.0,Transit,1,[5102.68080808]
Kepler-766 b,7495.0,15.825,Neptune-like,2016,11.4,Earth,0.302,Jupiter,0.066,0.01670089,0.0,Transit,1,[5102.68080808]
Kepler-1747 b,4310.0,16.1966,Neptune-like,2021,16.8,Earth,0.381,Jupiter,0.066,0.016974675,0.0,Transit,1,[5102.68080808]
Kepler-603 d,5022.0,14.969,Super Earth,2016,2.3,Earth,1.32,Earth,0.0666,0.016974675,0.0,Transit,1,[5102.68080808]
Kepler-677 b,6374.0,15.504,Neptune-like,2016,25.0,Earth,0.48,Jupiter,0.067,0.018069815,0.0,Transit,1,[5102.68080808]
Kepler-33 b,3944.0,14.099,Super Earth,2011,3.68,Earth,1.74,Earth,0.0677,0.015605749,0.0,Transit,1,[5102.68080808]
Kepler-433 b,6127.0,14.717,Gas Giant,2015,2.82,Jupiter,1.45,Jupiter,0.0679,0.01451061,0.12,Transit,1,[5102.68080808]
Kepler-864 b,6599.0,15.898,Neptune-like,2016,6.35,Earth,0.214,Jupiter,0.0687,0.015879534,0.0,Transit,1,[5102.68080808]
Kepler-238 c,5868.0,15.297,Neptune-like,2014,6.3,Earth,0.213,Jupiter,0.069,0.016974675,0.0,Transit,1,[5102.68080808]
Kepler-265 b,4176.0,15.47,Super Earth,2014,4.12,Earth,1.86,Earth,0.069,0.018617386,0.0,Transit,1,[5102.68080808]
Kepler-814 b,6706.0,14.859,Neptune-like,2016,5.14,Earth,2.12,Earth,0.0695,0.01670089,0.0,Transit,1,[5102.68080808]
Kepler-893 b,4194.0,15.347,Neptune-like,2016,9.43,Earth,0.27,Jupiter,0.0699,0.017248461,0.0,Transit,1,[5102.68080808]
Kepler-1618 b,4010.0,13.672,Super Earth,2016,2.13,Earth,1.26,Earth,0.0706,0.01670089,0.0,Transit,1,[5102.68080808]
Kepler-266 b,4472.0,15.787,Neptune-like,2014,6.71,Earth,0.221,Jupiter,0.071,0.018069815,0.0,Transit,1,[5102.68080808]
Kepler-294 c,4427.0,15.948,Neptune-like,2014,7.8,Earth,0.242,Jupiter,0.071,0.018069815,0.0,Transit,1,[5102.68080808]
Kepler-1751 b,4213.0,15.455,Super Earth,2021,3.98,Earth,1.824,Earth,0.0712,0.019164955,0.0,Transit,1,[5102.68080808]
Kepler-1734 b,4837.0,15.598,Neptune-like,2021,9.74,Earth,0.276,Jupiter,0.0714,0.018617386,0.0,Transit,1,[5102.68080808]
Kepler-1969 b,3929.0,15.851,Super Earth,2021,3.47,Earth,1.682,Earth,0.0717,0.018069815,0.0,Transit,1,[5102.68080808]
Kepler-1516 b,4433.0,14.65,Super Earth,2016,3.71,Earth,1.75,Earth,0.0718,0.019986311,0.0,Transit,1,[5102.68080808]
Kepler-848 b,4497.0,14.194,Super Earth,2016,3.53,Earth,1.7,Earth,0.072,0.01889117,0.0,Transit,1,[5102.68080808]
Kepler-91 b,4223.0,12.712,Gas Giant,2013,0.81,Jupiter,1.367,Jupiter,0.0731,0.016974675,0.05,Transit,1,[5102.68080808]
Kepler-678 b,5957.0,15.161,Neptune-like,2016,23.1,Earth,0.459,Jupiter,0.0732,0.019986311,0.0,Transit,1,[5102.68080808]
Kepler-1174 b,4595.0,14.271,Super Earth,2016,3.15,Earth,1.59,Earth,0.0732,0.01889117,0.0,Transit,1,[5102.68080808]
Kepler-972 b,3908.0,15.084,Neptune-like,2016,19.5,Earth,0.415,Jupiter,0.0734,0.019164955,0.0,Transit,1,[5102.68080808]
Kepler-1906 b,4438.0,15.322,Neptune-like,2021,8.13,Earth,0.248,Jupiter,0.0738,0.020260096,0.0,Transit,1,[5102.68080808]
Kepler-1044 b,4172.0,15.478,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.0741,0.018617386,0.0,Transit,1,[5102.68080808]
Kepler-1574 b,4515.0,15.188,Super Earth,2016,2.21,Earth,1.29,Earth,0.0743,0.01889117,0.0,Transit,1,[5102.68080808]
Kepler-741 b,5421.0,15.186,Neptune-like,2016,9.11,Earth,0.265,Jupiter,0.0744,0.019164955,0.0,Transit,1,[5102.68080808]
Kepler-850 b,5419.0,15.611,Super Earth,2016,3.82,Earth,1.78,Earth,0.0744,0.019712524,0.0,Transit,1,[5102.68080808]
Kepler-748 b,5565.0,15.37,Neptune-like,2016,6.9,Earth,0.225,Jupiter,0.0745,0.020260096,0.0,Transit,1,[5102.68080808]
Kepler-372 b,4873.0,14.928,Super Earth,2014,2.42,Earth,1.36,Earth,0.075,0.018617386,0.0,Transit,1,[5102.68080808]
Kepler-335 b,4172.0,14.111,Neptune-like,2014,11.4,Earth,0.302,Jupiter,0.075,0.018069815,0.0,Transit,1,[5102.68080808]
Kepler-832 b,5507.0,16.001,Super Earth,2016,4.9,Earth,2.06,Earth,0.075,0.01943874,0.0,Transit,1,[5102.68080808]
Kepler-1210 b,3838.0,15.649,Super Earth,2016,3.53,Earth,1.7,Earth,0.0753,0.022176592,0.0,Transit,1,[5102.68080808]
